STATEFP,COUNTYFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION,COUNTY
9,15,2012,HIVprevalence,83.6,Connecticut,CT,Windham County
9,13,2014,HIVprevalence,87.9,Connecticut,CT,Tolland County
9,13,2016,HIVprevalence,90.1,Connecticut,CT,Tolland County
9,13,2015,HIVprevalence,91.4,Connecticut,CT,Tolland County
9,3,2010,HIVprevalence,91.9,Connecticut,CT,Hartford County
9,11,2011,HIVprevalence,91.9,Connecticut,CT,New London County
9,9,2011,HIVprevalence,98.2,Connecticut,CT,New Haven County
9,5,2009,HIVprevalence,101.7,Connecticut,CT,Litchfield County
9,5,2013,HIVprevalence,102.3,Connecticut,CT,Litchfield County
9,5,2008,HIVprevalence,104.5,Connecticut,CT,Litchfield County
9,11,2012,HIVprevalence,108.7,Connecticut,CT,New London County
9,1,2010,HIVprevalence,110.2,Connecticut,CT,Fairfield County
9,3,2011,HIVprevalence,116.7,Connecticut,CT,Hartford County
9,9,2012,HIVprevalence,126.7,Connecticut,CT,New Haven County
9,5,2014,HIVprevalence,129.3,Connecticut,CT,Litchfield County
9,11,2013,HIVprevalence,136,Connecticut,CT,New London County
9,5,2015,HIVprevalence,142.2,Connecticut,CT,Litchfield County
9,15,2013,HIVprevalence,143.2,Connecticut,CT,Windham County
9,5,2016,HIVprevalence,144.1,Connecticut,CT,Litchfield County
9,7,2013,HIVprevalence,145.1,Connecticut,CT,Middlesex County
9,3,2012,HIVprevalence,148.9,Connecticut,CT,Hartford County
9,7,2008,HIVprevalence,152.3,Connecticut,CT,Middlesex County
9,7,2009,HIVprevalence,155.5,Connecticut,CT,Middlesex County
9,7,2014,HIVprevalence,176.4,Connecticut,CT,Middlesex County
9,1,2011,HIVprevalence,179.1,Connecticut,CT,Fairfield County
9,15,2014,HIVprevalence,180.6,Connecticut,CT,Windham County
9,15,2008,HIVprevalence,186,Connecticut,CT,Windham County
9,15,2009,HIVprevalence,187.2,Connecticut,CT,Windham County
9,7,2015,HIVprevalence,189.4,Connecticut,CT,Middlesex County
9,15,2016,HIVprevalence,189.8,Connecticut,CT,Windham County
9,15,2015,HIVprevalence,190.5,Connecticut,CT,Windham County
9,1,2012,HIVprevalence,201.8,Connecticut,CT,Fairfield County
9,7,2016,HIVprevalence,202.4,Connecticut,CT,Middlesex County
9,11,2014,HIVprevalence,208.3,Connecticut,CT,New London County
9,11,2008,HIVprevalence,209,Connecticut,CT,New London County
9,11,2009,HIVprevalence,209.6,Connecticut,CT,New London County
9,11,2015,HIVprevalence,216.9,Connecticut,CT,New London County
9,11,2016,HIVprevalence,220.3,Connecticut,CT,New London County
9,3,2013,HIVprevalence,245.9,Connecticut,CT,Hartford County
9,1,2013,HIVprevalence,286.5,Connecticut,CT,Fairfield County
9,1,2014,HIVprevalence,320.2,Connecticut,CT,Fairfield County
9,1,2015,HIVprevalence,324.4,Connecticut,CT,Fairfield County
9,1,2016,HIVprevalence,325.2,Connecticut,CT,Fairfield County
9,1,2008,HIVprevalence,331.4,Connecticut,CT,Fairfield County
9,1,2009,HIVprevalence,335.4,Connecticut,CT,Fairfield County
9,9,2013,HIVprevalence,344,Connecticut,CT,New Haven County
9,3,2014,HIVprevalence,352.5,Connecticut,CT,Hartford County
9,3,2015,HIVprevalence,368.6,Connecticut,CT,Hartford County
9,3,2016,HIVprevalence,373.4,Connecticut,CT,Hartford County
9,3,2009,HIVprevalence,395.8,Connecticut,CT,Hartford County
9,3,2008,HIVprevalence,398.7,Connecticut,CT,Hartford County
9,9,2008,HIVprevalence,408.5,Connecticut,CT,New Haven County
9,9,2009,HIVprevalence,413.6,Connecticut,CT,New Haven County
9,9,2014,HIVprevalence,421.1,Connecticut,CT,New Haven County
9,9,2015,HIVprevalence,430.3,Connecticut,CT,New Haven County
9,9,2016,HIVprevalence,437.8,Connecticut,CT,New Haven County
10,1,2008,HIVprevalence,221.3,Delaware,DE,Kent County
10,1,2009,HIVprevalence,233.4,Delaware,DE,Kent County
10,5,2008,HIVprevalence,267.4,Delaware,DE,Sussex County
10,5,2009,HIVprevalence,270.5,Delaware,DE,Sussex County
10,1,2014,HIVprevalence,277.8,Delaware,DE,Kent County
10,1,2015,HIVprevalence,287.7,Delaware,DE,Kent County
10,1,2011,HIVprevalence,289.2,Delaware,DE,Kent County
10,1,2016,HIVprevalence,289.5,Delaware,DE,Kent County
10,1,2013,HIVprevalence,292.1,Delaware,DE,Kent County
10,1,2012,HIVprevalence,295.3,Delaware,DE,Kent County
10,1,2010,HIVprevalence,296.7,Delaware,DE,Kent County
10,5,2010,HIVprevalence,320.5,Delaware,DE,Sussex County
10,5,2016,HIVprevalence,331.8,Delaware,DE,Sussex County
10,5,2015,HIVprevalence,332.5,Delaware,DE,Sussex County
10,5,2014,HIVprevalence,336.4,Delaware,DE,Sussex County
10,5,2011,HIVprevalence,342,Delaware,DE,Sussex County
10,5,2013,HIVprevalence,342.2,Delaware,DE,Sussex County
10,5,2012,HIVprevalence,348,Delaware,DE,Sussex County
10,3,2016,HIVprevalence,430.6,Delaware,DE,New Castle County
10,3,2015,HIVprevalence,433.3,Delaware,DE,New Castle County
10,3,2014,HIVprevalence,438.3,Delaware,DE,New Castle County
10,3,2008,HIVprevalence,439.7,Delaware,DE,New Castle County
10,3,2009,HIVprevalence,444.7,Delaware,DE,New Castle County
10,3,2013,HIVprevalence,446.5,Delaware,DE,New Castle County
10,3,2010,HIVprevalence,447.5,Delaware,DE,New Castle County
10,3,2012,HIVprevalence,454.7,Delaware,DE,New Castle County
10,3,2011,HIVprevalence,455.5,Delaware,DE,New Castle County
11,1,2012,HIVprevalence,375.6,District of Columbia,DC,District of Columbia
11,1,2013,HIVprevalence,386.4,District of Columbia,DC,District of Columbia
11,1,2014,HIVprevalence,427.8,District of Columbia,DC,District of Columbia
11,1,2011,HIVprevalence,438.2,District of Columbia,DC,District of Columbia
11,1,2015,HIVprevalence,466.2,District of Columbia,DC,District of Columbia
11,1,2016,HIVprevalence,479.8,District of Columbia,DC,District of Columbia
11,1,2010,HIVprevalence,515.3,District of Columbia,DC,District of Columbia
11,1,2008,HIVprevalence,2311.7,District of Columbia,DC,District of Columbia
11,1,2009,HIVprevalence,2379.5,District of Columbia,DC,District of Columbia
12,17,2008,HIVprevalence,73.4,Florida,FL,Citrus County
12,17,2009,HIVprevalence,75.2,Florida,FL,Citrus County
12,17,2010,HIVprevalence,99.2,Florida,FL,Citrus County
12,35,2008,HIVprevalence,100.9,Florida,FL,Flagler County
12,35,2009,HIVprevalence,102.3,Florida,FL,Flagler County
12,17,2011,HIVprevalence,104.8,Florida,FL,Citrus County
12,41,2008,HIVprevalence,118.7,Florida,FL,Gilchrist County
12,131,2010,HIVprevalence,121.3,Florida,FL,Walton County
12,19,2008,HIVprevalence,122,Florida,FL,Clay County
12,41,2016,HIVprevalence,122.4,Florida,FL,Gilchrist County
12,35,2010,HIVprevalence,123.2,Florida,FL,Flagler County
12,41,2013,HIVprevalence,124,Florida,FL,Gilchrist County
12,53,2008,HIVprevalence,125,Florida,FL,Hernando County
12,53,2009,HIVprevalence,125,Florida,FL,Hernando County
12,17,2012,HIVprevalence,127.6,Florida,FL,Citrus County
12,89,2012,HIVprevalence,128.9,Florida,FL,Nassau County
12,131,2016,HIVprevalence,129.4,Florida,FL,Walton County
12,75,2008,HIVprevalence,129.5,Florida,FL,Levy County
12,89,2008,HIVprevalence,131,Florida,FL,Nassau County
12,113,2008,HIVprevalence,131,Florida,FL,Santa Rosa County
12,131,2012,HIVprevalence,131.4,Florida,FL,Walton County
12,35,2011,HIVprevalence,131.6,Florida,FL,Flagler County
12,19,2009,HIVprevalence,132.3,Florida,FL,Clay County
12,59,2015,HIVprevalence,132.7,Florida,FL,Holmes County
12,17,2013,HIVprevalence,134.3,Florida,FL,Citrus County
12,89,2009,HIVprevalence,134.6,Florida,FL,Nassau County
12,113,2009,HIVprevalence,134.9,Florida,FL,Santa Rosa County
12,131,2011,HIVprevalence,134.9,Florida,FL,Walton County
12,35,2012,HIVprevalence,135.6,Florida,FL,Flagler County
12,89,2013,HIVprevalence,136.3,Florida,FL,Nassau County
12,41,2009,HIVprevalence,138.9,Florida,FL,Gilchrist County
12,113,2011,HIVprevalence,138.9,Florida,FL,Santa Rosa County
12,131,2013,HIVprevalence,139.1,Florida,FL,Walton County
12,131,2009,HIVprevalence,140.5,Florida,FL,Walton County
12,89,2014,HIVprevalence,140.5,Florida,FL,Nassau County
12,89,2011,HIVprevalence,141.1,Florida,FL,Nassau County
12,131,2015,HIVprevalence,141.8,Florida,FL,Walton County
12,15,2008,HIVprevalence,142,Florida,FL,Charlotte County
12,131,2014,HIVprevalence,142,Florida,FL,Walton County
12,19,2010,HIVprevalence,143.3,Florida,FL,Clay County
12,53,2010,HIVprevalence,143.3,Florida,FL,Hernando County
12,41,2015,HIVprevalence,143.4,Florida,FL,Gilchrist County
12,109,2011,HIVprevalence,143.8,Florida,FL,St. Johns County
12,109,2008,HIVprevalence,144.6,Florida,FL,St. Johns County
12,41,2011,HIVprevalence,144.8,Florida,FL,Gilchrist County
12,41,2010,HIVprevalence,145,Florida,FL,Gilchrist County
12,131,2008,HIVprevalence,145.6,Florida,FL,Walton County
12,15,2009,HIVprevalence,146.7,Florida,FL,Charlotte County
12,35,2013,HIVprevalence,146.9,Florida,FL,Flagler County
12,67,2016,HIVprevalence,147.2,Florida,FL,Lafayette County
12,101,2008,HIVprevalence,147.3,Florida,FL,Pasco County
12,113,2010,HIVprevalence,147.4,Florida,FL,Santa Rosa County
12,89,2010,HIVprevalence,147.5,Florida,FL,Nassau County
12,75,2009,HIVprevalence,147.7,Florida,FL,Levy County
12,109,2010,HIVprevalence,147.9,Florida,FL,St. Johns County
12,59,2012,HIVprevalence,148.4,Florida,FL,Holmes County
12,37,2013,HIVprevalence,148.5,Florida,FL,Franklin County
12,101,2009,HIVprevalence,148.6,Florida,FL,Pasco County
12,17,2014,HIVprevalence,148.8,Florida,FL,Citrus County
12,37,2010,HIVprevalence,148.9,Florida,FL,Franklin County
12,59,2014,HIVprevalence,149,Florida,FL,Holmes County
12,109,2009,HIVprevalence,149.3,Florida,FL,St. Johns County
12,53,2011,HIVprevalence,149.9,Florida,FL,Hernando County
12,59,2013,HIVprevalence,154.9,Florida,FL,Holmes County
12,59,2016,HIVprevalence,156.2,Florida,FL,Holmes County
12,41,2014,HIVprevalence,158.1,Florida,FL,Gilchrist County
12,15,2011,HIVprevalence,158.3,Florida,FL,Charlotte County
12,109,2016,HIVprevalence,159,Florida,FL,St. Johns County
12,41,2012,HIVprevalence,159.1,Florida,FL,Gilchrist County
12,19,2011,HIVprevalence,159.6,Florida,FL,Clay County
12,67,2015,HIVprevalence,161.1,Florida,FL,Lafayette County
12,17,2015,HIVprevalence,161.3,Florida,FL,Citrus County
12,89,2015,HIVprevalence,162.8,Florida,FL,Nassau County
12,109,2015,HIVprevalence,162.8,Florida,FL,St. Johns County
12,19,2013,HIVprevalence,163.3,Florida,FL,Clay County
12,75,2010,HIVprevalence,164.3,Florida,FL,Levy County
12,35,2014,HIVprevalence,164.5,Florida,FL,Flagler County
12,15,2010,HIVprevalence,165.6,Florida,FL,Charlotte County
12,17,2016,HIVprevalence,167,Florida,FL,Citrus County
12,109,2012,HIVprevalence,168.3,Florida,FL,St. Johns County
12,113,2013,HIVprevalence,168.3,Florida,FL,Santa Rosa County
12,75,2011,HIVprevalence,169,Florida,FL,Levy County
12,37,2011,HIVprevalence,169.2,Florida,FL,Franklin County
12,101,2010,HIVprevalence,170.3,Florida,FL,Pasco County
12,89,2016,HIVprevalence,170.3,Florida,FL,Nassau County
12,109,2013,HIVprevalence,171.1,Florida,FL,St. Johns County
12,19,2014,HIVprevalence,171.9,Florida,FL,Clay County
12,109,2014,HIVprevalence,171.9,Florida,FL,St. Johns County
12,67,2014,HIVprevalence,172.1,Florida,FL,Lafayette County
12,19,2012,HIVprevalence,173.8,Florida,FL,Clay County
12,37,2014,HIVprevalence,175.7,Florida,FL,Franklin County
12,19,2015,HIVprevalence,176,Florida,FL,Clay County
12,113,2012,HIVprevalence,177.1,Florida,FL,Santa Rosa County
12,101,2011,HIVprevalence,177.5,Florida,FL,Pasco County
12,69,2008,HIVprevalence,179.8,Florida,FL,Lake County
12,119,2010,HIVprevalence,180.1,Florida,FL,Sumter County
12,35,2015,HIVprevalence,180.6,Florida,FL,Flagler County
12,69,2009,HIVprevalence,180.8,Florida,FL,Lake County
12,37,2008,HIVprevalence,182.8,Florida,FL,Franklin County
12,35,2016,HIVprevalence,185.6,Florida,FL,Flagler County
12,67,2010,HIVprevalence,186.5,Florida,FL,Lafayette County
12,67,2013,HIVprevalence,186.7,Florida,FL,Lafayette County
12,113,2014,HIVprevalence,187.5,Florida,FL,Santa Rosa County
12,45,2016,HIVprevalence,188.1,Florida,FL,Gulf County
12,113,2015,HIVprevalence,188.8,Florida,FL,Santa Rosa County
12,119,2011,HIVprevalence,189.2,Florida,FL,Sumter County
12,19,2016,HIVprevalence,190.4,Florida,FL,Clay County
12,15,2013,HIVprevalence,191.6,Florida,FL,Charlotte County
12,15,2012,HIVprevalence,194.4,Florida,FL,Charlotte County
12,53,2012,HIVprevalence,194.9,Florida,FL,Hernando County
12,13,2014,HIVprevalence,194.9,Florida,FL,Calhoun County
12,59,2011,HIVprevalence,195.6,Florida,FL,Holmes County
12,37,2012,HIVprevalence,196.6,Florida,FL,Franklin County
12,15,2015,HIVprevalence,199.3,Florida,FL,Charlotte County
12,113,2016,HIVprevalence,199.3,Florida,FL,Santa Rosa County
12,67,2012,HIVprevalence,200.3,Florida,FL,Lafayette County
12,91,2010,HIVprevalence,200.7,Florida,FL,Okaloosa County
12,121,2008,HIVprevalence,201.1,Florida,FL,Suwannee County
12,53,2013,HIVprevalence,201.2,Florida,FL,Hernando County
12,55,2010,HIVprevalence,201.5,Florida,FL,Highlands County
12,37,2009,HIVprevalence,201.7,Florida,FL,Franklin County
12,15,2016,HIVprevalence,201.7,Florida,FL,Charlotte County
12,55,2008,HIVprevalence,203,Florida,FL,Highlands County
12,37,2015,HIVprevalence,204.2,Florida,FL,Franklin County
12,77,2015,HIVprevalence,205.3,Florida,FL,Liberty County
12,75,2012,HIVprevalence,205.7,Florida,FL,Levy County
12,101,2013,HIVprevalence,205.9,Florida,FL,Pasco County
12,53,2014,HIVprevalence,206.7,Florida,FL,Hernando County
12,119,2013,HIVprevalence,207,Florida,FL,Sumter County
12,121,2009,HIVprevalence,208.8,Florida,FL,Suwannee County
12,53,2015,HIVprevalence,208.8,Florida,FL,Hernando County
12,121,2010,HIVprevalence,210.6,Florida,FL,Suwannee County
12,101,2012,HIVprevalence,210.7,Florida,FL,Pasco County
12,45,2015,HIVprevalence,211.2,Florida,FL,Gulf County
12,15,2014,HIVprevalence,211.4,Florida,FL,Charlotte County
12,37,2016,HIVprevalence,211.6,Florida,FL,Franklin County
12,53,2016,HIVprevalence,211.7,Florida,FL,Hernando County
12,55,2011,HIVprevalence,212.3,Florida,FL,Highlands County
12,55,2009,HIVprevalence,213.1,Florida,FL,Highlands County
12,59,2010,HIVprevalence,213.1,Florida,FL,Holmes County
12,91,2011,HIVprevalence,213.5,Florida,FL,Okaloosa County
12,115,2008,HIVprevalence,214.3,Florida,FL,Sarasota County
12,91,2008,HIVprevalence,214.4,Florida,FL,Okaloosa County
12,69,2010,HIVprevalence,214.6,Florida,FL,Lake County
12,101,2014,HIVprevalence,215.2,Florida,FL,Pasco County
12,91,2009,HIVprevalence,216.6,Florida,FL,Okaloosa County
12,45,2013,HIVprevalence,219,Florida,FL,Gulf County
12,121,2011,HIVprevalence,219.1,Florida,FL,Suwannee County
12,115,2009,HIVprevalence,219.4,Florida,FL,Sarasota County
12,13,2016,HIVprevalence,220.4,Florida,FL,Calhoun County
12,101,2015,HIVprevalence,220.8,Florida,FL,Pasco County
12,75,2013,HIVprevalence,221.6,Florida,FL,Levy County
12,119,2015,HIVprevalence,222.3,Florida,FL,Sumter County
12,45,2014,HIVprevalence,224.3,Florida,FL,Gulf County
12,75,2014,HIVprevalence,225.1,Florida,FL,Levy County
12,67,2011,HIVprevalence,226.5,Florida,FL,Lafayette County
12,115,2010,HIVprevalence,226.9,Florida,FL,Sarasota County
12,69,2011,HIVprevalence,227.1,Florida,FL,Lake County
12,61,2011,HIVprevalence,228.4,Florida,FL,Indian River County
12,129,2009,HIVprevalence,229.6,Florida,FL,Wakulla County
12,119,2014,HIVprevalence,230.6,Florida,FL,Sumter County
12,61,2010,HIVprevalence,231,Florida,FL,Indian River County
12,129,2008,HIVprevalence,232.2,Florida,FL,Wakulla County
12,101,2016,HIVprevalence,232.2,Florida,FL,Pasco County
12,9,2010,HIVprevalence,233.1,Florida,FL,Brevard County
12,115,2011,HIVprevalence,233.5,Florida,FL,Sarasota County
12,55,2012,HIVprevalence,233.7,Florida,FL,Highlands County
12,91,2016,HIVprevalence,234.1,Florida,FL,Okaloosa County
12,9,2011,HIVprevalence,234.5,Florida,FL,Brevard County
12,9,2008,HIVprevalence,235.1,Florida,FL,Brevard County
12,91,2015,HIVprevalence,235.4,Florida,FL,Okaloosa County
12,5,2008,HIVprevalence,236.8,Florida,FL,Bay County
12,77,2012,HIVprevalence,238.1,Florida,FL,Liberty County
12,117,2008,HIVprevalence,238.4,Florida,FL,Seminole County
12,55,2013,HIVprevalence,238.5,Florida,FL,Highlands County
12,9,2009,HIVprevalence,238.9,Florida,FL,Brevard County
12,55,2014,HIVprevalence,239.5,Florida,FL,Highlands County
12,91,2014,HIVprevalence,239.6,Florida,FL,Okaloosa County
12,5,2010,HIVprevalence,240.6,Florida,FL,Bay County
12,115,2016,HIVprevalence,240.6,Florida,FL,Sarasota County
12,75,2015,HIVprevalence,241,Florida,FL,Levy County
12,5,2011,HIVprevalence,241.8,Florida,FL,Bay County
12,45,2012,HIVprevalence,242,Florida,FL,Gulf County
12,129,2010,HIVprevalence,242.8,Florida,FL,Wakulla County
12,61,2008,HIVprevalence,243.3,Florida,FL,Indian River County
12,61,2009,HIVprevalence,243.4,Florida,FL,Indian River County
12,115,2014,HIVprevalence,244.2,Florida,FL,Sarasota County
12,115,2015,HIVprevalence,245,Florida,FL,Sarasota County
12,119,2016,HIVprevalence,245.3,Florida,FL,Sumter County
12,119,2012,HIVprevalence,245.4,Florida,FL,Sumter County
12,5,2009,HIVprevalence,245.5,Florida,FL,Bay County
12,5,2012,HIVprevalence,245.7,Florida,FL,Bay County
12,77,2014,HIVprevalence,245.7,Florida,FL,Liberty County
12,117,2010,HIVprevalence,247.1,Florida,FL,Seminole County
12,117,2009,HIVprevalence,247.3,Florida,FL,Seminole County
12,55,2016,HIVprevalence,248.8,Florida,FL,Highlands County
12,119,2009,HIVprevalence,249.5,Florida,FL,Sumter County
12,13,2013,HIVprevalence,250.7,Florida,FL,Calhoun County
12,115,2013,HIVprevalence,251.6,Florida,FL,Sarasota County
12,55,2015,HIVprevalence,252,Florida,FL,Highlands County
12,13,2015,HIVprevalence,252.3,Florida,FL,Calhoun County
12,91,2013,HIVprevalence,252.4,Florida,FL,Okaloosa County
12,91,2012,HIVprevalence,252.6,Florida,FL,Okaloosa County
12,115,2012,HIVprevalence,252.6,Florida,FL,Sarasota County
12,77,2010,HIVprevalence,253.5,Florida,FL,Liberty County
12,69,2012,HIVprevalence,254.3,Florida,FL,Lake County
12,9,2012,HIVprevalence,254.5,Florida,FL,Brevard County
12,29,2011,HIVprevalence,255,Florida,FL,Dixie County
12,117,2011,HIVprevalence,257.7,Florida,FL,Seminole County
12,119,2008,HIVprevalence,258.8,Florida,FL,Sumter County
12,49,2013,HIVprevalence,259.6,Florida,FL,Hardee County
12,117,2012,HIVprevalence,259.7,Florida,FL,Seminole County
12,75,2016,HIVprevalence,260.1,Florida,FL,Levy County
12,61,2012,HIVprevalence,260.6,Florida,FL,Indian River County
12,5,2013,HIVprevalence,260.8,Florida,FL,Bay County
12,77,2013,HIVprevalence,262.9,Florida,FL,Liberty County
12,61,2013,HIVprevalence,264.7,Florida,FL,Indian River County
12,117,2013,HIVprevalence,265,Florida,FL,Seminole County
12,61,2014,HIVprevalence,265.5,Florida,FL,Indian River County
12,83,2008,HIVprevalence,265.7,Florida,FL,Marion County
12,9,2013,HIVprevalence,267.9,Florida,FL,Brevard County
12,29,2010,HIVprevalence,268.4,Florida,FL,Dixie County
12,49,2012,HIVprevalence,268.4,Florida,FL,Hardee County
12,83,2009,HIVprevalence,273,Florida,FL,Marion County
12,61,2016,HIVprevalence,273.8,Florida,FL,Indian River County
12,71,2008,HIVprevalence,274.4,Florida,FL,Lee County
12,77,2016,HIVprevalence,274.4,Florida,FL,Liberty County
12,85,2013,HIVprevalence,274.8,Florida,FL,Martin County
12,69,2013,HIVprevalence,275.6,Florida,FL,Lake County
12,117,2014,HIVprevalence,276,Florida,FL,Seminole County
12,85,2014,HIVprevalence,276.6,Florida,FL,Martin County
12,127,2008,HIVprevalence,276.7,Florida,FL,Volusia County
12,85,2016,HIVprevalence,276.7,Florida,FL,Martin County
12,49,2015,HIVprevalence,276.8,Florida,FL,Hardee County
12,61,2015,HIVprevalence,277.8,Florida,FL,Indian River County
12,49,2011,HIVprevalence,280.2,Florida,FL,Hardee County
12,21,2014,HIVprevalence,280.2,Florida,FL,Collier County
12,5,2015,HIVprevalence,280.5,Florida,FL,Bay County
12,71,2010,HIVprevalence,281.4,Florida,FL,Lee County
12,21,2013,HIVprevalence,281.6,Florida,FL,Collier County
12,21,2015,HIVprevalence,282,Florida,FL,Collier County
12,81,2010,HIVprevalence,282.5,Florida,FL,Manatee County
12,117,2015,HIVprevalence,282.8,Florida,FL,Seminole County
12,9,2014,HIVprevalence,283.1,Florida,FL,Brevard County
12,81,2008,HIVprevalence,283.5,Florida,FL,Manatee County
12,85,2015,HIVprevalence,283.8,Florida,FL,Martin County
12,77,2011,HIVprevalence,283.9,Florida,FL,Liberty County
12,49,2016,HIVprevalence,284.1,Florida,FL,Hardee County
12,81,2011,HIVprevalence,284.2,Florida,FL,Manatee County
12,71,2011,HIVprevalence,284.5,Florida,FL,Lee County
12,85,2012,HIVprevalence,284.7,Florida,FL,Martin County
12,71,2009,HIVprevalence,285.2,Florida,FL,Lee County
12,69,2014,HIVprevalence,285.3,Florida,FL,Lake County
12,127,2009,HIVprevalence,286.4,Florida,FL,Volusia County
12,21,2012,HIVprevalence,286.7,Florida,FL,Collier County
12,21,2011,HIVprevalence,287.3,Florida,FL,Collier County
12,29,2012,HIVprevalence,287.3,Florida,FL,Dixie County
12,21,2010,HIVprevalence,287.7,Florida,FL,Collier County
12,21,2016,HIVprevalence,288.1,Florida,FL,Collier County
